 ,, ,,,,,,,,,,,,2454,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,
Date,Order name,Client ,Status,Date requested,Date of delivery,Type1,Amt,Type2,Amt,Permit required,Note,KLIC ,Google Maps,PDOK,Waterkering ,Oppervlaktewater,Peil,EV1,EV2,EV3,EV4,EV5,Email1,Email2,Email3,Email4,Email5,Email6,,,,,,,,,,,,,,,,,,
24-2-2026,3D26V822 Velsen-Noord (HDD15),3D,Waiting for approval,17-Mar-2026,17-Mar-2026,B,1,,,,PRIO /// Nieuw ontwerp voor V661-15,26O0043569,https://maps.app.goo.gl/8wENoY5De2L9auXX9,"https://app.pdok.nl/viewer/#x=105511.94&y=498316.78&z=11.3735&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=44d528c37de546e9846eb2bcaebee084,,Liander: gas HD,Gasunie,PWN,,,,,,,,,,,,,,,,,,,,,,,,,,
24-2-2026,3D26V822 Velsen-Noord (BZ2),3D,Waiting for approval,17-Mar-2026,17-Mar-2026,,,Z,1,,PRIO,26O0042030,https://maps.app.goo.gl/8wENoY5De2L9auXX9,"https://app.pdok.nl/viewer/#x=105511.94&y=498316.78&z=11.3735&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=44d528c37de546e9846eb2bcaebee084,,Liander: GHD,Nederlandse Gasunie West,PWN,,,,,,,,,,,,,,,,,,,,,,,,,,
24-2-2026,"3D26V817 Aalsmeer, Oosteinderweg",3D,In progress,17-Mar-2026,,B,1,,,W,PRIO,24O0176133,"Oosteinderweg 250, 1432 BB Aalsmeer","https://app.pdok.nl/viewer/#x=114015.65&y=477072.98&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=f0fd839278474fe7841a12800fcc3e39,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,,,,,,Gem. Aalsmeer,,,,,,,,,,,,,,,,,,,,,,,
24-2-2026,"KB26V410 Wommels, Van Sminialeane",KB,In progress,17-Mar-2026,,N,1,,,-,,26O0036017,"Van Sminialeane 49, 8731 BD Wommels","https://app.pdok.nl/viewer/#x=169601.37&y=568629.68&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://gis.wetterskipfryslan.nl/portal/apps/webappviewer/index.html?id=e942646b322249bda805f71286708296&extent=113105.9124%2C531949.8273%2C241020.5683%2C615566.7945%2C28992,,,,,,,,Gem. Súdwest-Fryslân,,,,,,,,,,,,,,,,,,,,,,,
24-2-2026,"HS26V005 Rotterdam, Ringvaartweg",HS,In progress,17-Mar-2026,,Z,1,,,W,,26O0036018,"Ringvaartweg 214, 3065 AH Rotterdam","https://app.pdok.nl/viewer/#x=98222.85&y=438108.44&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/9373fa4978604e8f91eb234b64e1d79e/page/De-dijken/,https://experience.arcgis.com/experience/e4162895d005481ba26c8530c09b7f62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-2-2026,"MM26V102 Schermerhorn, Oostmijzerdijk",MM,Delivered,13-Mar-2026,16-Mar-2026,Z,1,,,W,,26O0036014,"Oostmijzerdijk 7, 1636 WC Schermerhorn","https://app.pdok.nl/viewer/#x=121640.10&y=512764.53&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=44d528c37de546e9846eb2bcaebee084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-2-2026,"RD25V346 Hoofddorp, Van Heuven Goedhartlaan",RD,In progress,13-Mar-2026,,W,1,,,-,,25O0179907,https://maps.app.goo.gl/R3GqLdPV2bwRuUCu8,"https://app.pdok.nl/viewer/#x=108715.14&y=479015.11&z=13.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=f0fd839278474fe7841a12800fcc3e39,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-2-2026,"MM26V103 Zwaagdijk-West, Zwaagdijk",MM,Done,13-Mar-2026,,Z,1,,,-,,26O0036016,"Zwaagdijk 425, 1685 PD Zwaagdijk","https://app.pdok.nl/viewer/#x=132389.00&y=520753.00&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=44d528c37de546e9846eb2bcaebee084,,Liander: GHD+GLD+HS,PWN,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-2-2026,"RD26V405 Den Hoorn, Pontweg N501 (HDD3)",RD,Delivered,12-Mar-2026,,B,1,,,P,PRIO,26O0033415,https://maps.app.goo.gl/fTLHC4kJXLU7kfND9,"https://app.pdok.nl/viewer/#x=114689.24&y=559084.66&z=13.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=51ae36990bf448248b105c8fbc9fbeb3,,PWN: water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-2-2026,"RD26V405 Den Hoorn, Pontweg N501",RD,Delivered,12-Mar-2026,26-Feb-2026,B,2,,,P,PRIO,26O0032681,https://maps.app.goo.gl/zvLhQ7kQkeih7L6XA,"https://app.pdok.nl/viewer/#x=115146.30&y=559576.77&z=12.9535&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://kaarten.hhnk.nl/portal/apps/webappviewer/index.html?id=d2de3caed0ba442290991e1f5b404e1a,https://kaarten.hhnk.nl/portal/apps/experiencebuilder/experience/?id=51ae36990bf448248b105c8fbc9fbeb3,,Liander: HS,PWN: water,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-2-2026,"TI26V201 Zuidwolde, Leeuwenveenseweg",TI,Done,12-Mar-2026,13-Mar-2026,B,2,,,-,concept -01,26O0035648,https://maps.app.goo.gl/dQgoUJtxJQ7yMYgL9,"https://app.pdok.nl/viewer/#x=222790.47&y=523275.98&z=11.4746&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://www.wdodelta.nl/kaarten,,,Nederlandse Aardolie Maatschappij B.V.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-2-2026,"QG26V305 Haarlem, Roordastraat",QG,Waiting for approval,11-Mar-2026,6-Mar-2026,Z,1,,,-,,26O0035644,"Roordastraat 28, 2035 SE Haarlem","https://app.pdok.nl/viewer/#x=105351.68&y=486658.89&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,,,Liander: GLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-2-2026,"TM26V226 Amsterdam, J.M. Den Uylstraat",TM,Done,11-Mar-2026,,N,1,,,-,,26O0035627,"J.M. Den Uylstraat 78, 1067 WD Amsterdam","https://app.pdok.nl/viewer/#x=114344.00&y=488394.00&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://maps.waternet.nl/portal/apps/experiencebuilder/experience/?id=36500ca8332b489182bf9ab83427cbc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-2-2026,"TM26V225 Ommen, Hammerweg",TM,Done,11-Mar-2026,,N,1,,,-,,26O0035631,"Hammerweg 57, 7731 AJ Ommen","https://app.pdok.nl/viewer/#x=225351.00&y=501616.00&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://vechtstromen.maps.arcgis.com/apps/webappviewer/index.html?id=157236e98867443696757e2091ebc25a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-2-2026,"3D26V816 Moerdijk, Moerdijkseweg",3D,In progress,11-Mar-2026,,B,1,,,W,,26O0035626,https://maps.app.goo.gl/UnixcpdXzXnYcRek6,"https://app.pdok.nl/viewer/#x=104738.57&y=410817.56&z=13.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://geoportaal.brabantsedelta.nl/portal/apps/instant/basic/index.html?appid=1b1bc9e528d549569835253f2c42b240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18-2-2026,"BT26V203 Haren, Westerveen",BT,Done,11-Mar-2026,,N,1,,,-,,26O0035633,"Westerveen 18, 9751 HW Haren","https://app.pdok.nl/viewer/#x=238038.94&y=575149.10&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://opendata.hunzeenaas.nl/opendataportaal/srv/dut/catalog.search#/map,,,Waterbedrijf Groningen: data+water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-2-2026,"KB26V408 Warffum, Oostervalge N363",KB,Delivered,10-Mar-2026,17-Feb-2026,C,1,,,P,,26O0023294,"Oostervalge, 9989 EK Warffum","https://app.pdok.nl/viewer/#x=233532.12&y=602066.13&z=14.6667&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://noorderzijlvest.maps.arcgis.com/apps/mapviewer/index.html?webmap=1576324c8de14bf180c17743e24584cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-2-2026,"MT26V202 Groot-Ammers, Peppelweg",MT,Waiting for approval,10-Mar-2026,6-Mar-2026,Z,2,N,1,-,extra ontwerp-03 nano,26O0035391,https://maps.app.goo.gl/LX6otbevqcRdVvkp9,"https://app.pdok.nl/viewer/#x=119838.92&y=436909.28&z=14.3590&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/ff9e6ee747524d3cbce7712338ad0e89/page/Pagina-1,https://experience.arcgis.com/experience/c58cad477757430f9ad8c6c1673058fc/page/Pagina-1,https://wsrl.maps.arcgis.com/apps/instant/sidebar/index.html?appid=cbf893b541074183a43c4653524c3359,Oasen (water),,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-2-2026,"EN26V201 Leidschendam, Oostvlietweg",EN,Waiting for approval,10-Mar-2026,16-Mar-2026,B,7,Z,3,W,"waterkering (-01&-02&03). HDD's, nano's (3) en boogboringen",26O0035597,https://maps.app.goo.gl/bqhJNb4AQ5pqJq3y7,"https://app.pdok.nl/viewer/#x=90731.90&y=459096.91&z=10.2825&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=f0fd839278474fe7841a12800fcc3e39,https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=5469a9663c5e4643b10efe6da9a15ae2,Dunea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17-2-2026,"TM26V224 Maasbommel, Wolderweg",TM,Waiting for approval,10-Mar-2026,9-Mar-2026,N,1,,,-,"Sorry, was hier vergeten de juiste lijn aan te wijzen .",25O0052025,"Wolderweg 6, 6627 KH Maasbommel","https://app.pdok.nl/viewer/#x=163546.00&y=428652.00&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/ff9e6ee747524d3cbce7712338ad0e89/page/Pagina-1,,,,,,,,Gem. West Maas en Waal,Vitens,Liander gas LD,,,,,,,,,,,,,,,,,,,,,
17-2-2026,"QG26V304 IJmuiden, Planetenweg",QG,Done,10-Mar-2026,,Z,1,,,-,,26O0035623,"Planetenweg 276, 1974 BN IJmuiden","https://app.pdok.nl/viewer/#x=101326.48&y=496315.93&z=14.0000&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://rijnland.maps.arcgis.com/apps/instant/sidebar/index.html?appid=2b214417eea74ae9a56119c251ffa960,,,Liander: HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-2-2026,"PZ26V201 Rotterdam, Toepad",PZ,Waiting for approval,9-Mar-2026,27-Feb-2026,Z,1,,,-,PRIO (CONCEPT),26O0019035,https://maps.app.goo.gl/Yq98TJpZ7AJzpVSt7,"https://app.pdok.nl/viewer/#x=96331.30&y=436330.74&z=13.3333&background=Luchtfoto&layers=3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerBouwwerk;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerGebied;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLeiding;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPomp;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerPut;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;BeheerLozing;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingPunt;_;1,3e2fb829-3c81-45b5-a65c-95ecc2d891d4;AansluitingLeiding;_;1",https://experience.arcgis.com/experience/9373fa4978604e8f91eb234b64e1d79e/page/De-dijken/#data_s=id%3Awidget_12_output_config_0%3A0,https://experience.arcgis.com/experience/e4162895d005481ba26c8530c09b7f62#data_s=id%3Awidget_6_output_config_20%3A0%2Cid%3AdataSource_7-195a35cd307-layer-19-195a35cd9cb-layer-21%3A41617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
